0.740418	0.869673
0.873027	0.98614
0.798779	0.98886
0.65803	0.961608
0.754075	0.755551
-0.482299	0.708259
0.893991	0.805414
0.948654	0.981793
0.99635	0.988942
0.862628	0.999056
0.891723	0.922502
0.814847	0.85799
0.965556	0.929952
0.977381	0.937119
0.260162	0.93674
0.900527	0.958542
-0.66343	0.767142
0.998852	0.964173
0.962438	0.855218
0.689084	0.783813
0.993793	0.34977
0.747182	0.972125
0.881746	0.867372
0.174947	0.97893
0.976752	0.909459
0.981683	0.985605
0.822834	0.993987
-0.433332	0.74359
0.971055	0.921729
0.955312	0.92585
0.644353	0.826194
0.924184	0.961451
0.929446	0.98171
0.9342	0.963529
0.540414	0.848955
0.885805	0.938631
0.892113	0.975482
0.248059	0.969609
0.857469	0.976062
0.706283	0.764451
0.955691	0.980216
-0.462892	0.93905
0.977268	0.985758
0.525065	0.592299
0.994478	0.903811
0.466951	0.954495
0.245564	0.930964
0.880304	0.834023
0.610808	0.942488
0.494039	0.522462
0.321489	-0.120203
0.92971	0.955114
-0.229097	0.941794
-0.938675	0.93375
0.284107	0.613394
0.778325	0.936828
0.998511	0.988181
-0.418314	0.0214218
0.805287	0.364615
0.992552	0.877343
-0.491164	0.859319
0.823073	0.951764
0.953095	0.956814
0.993234	0.960988
-0.997473	0.725369
0.577788	0.747024
-0.302043	0.85133
0.513594	0.954925
0.581508	0.656379
0.479307	0.825793
0.948898	0.820715
0.283247	0.195501
0.0184843	0.928494
0.940314	0.822976
0.71478	0.153937
0.885069	0.805889
0.195645	0.728417
-0.809671	0.951546
-0.728714	0.799742
0.890199	0.761602
0.814127	0.992934
0.963097	0.974292
0.923396	0.975778
-0.334154	0.368714
0.432698	0.52236
0.554766	0.865705
-0.49474	0.711523
0.907522	0.908588
0.890799	0.925915
0.903523	0.870597
0.36731	0.878925
0.90959	0.859151
0.961061	0.953309
0.854911	0.610187
-0.0362104	0.994626
0.931364	0.948817
0.570071	0.961338
0.969222	0.900051
0.446848	0.989485
0.621507	0.920417
0.917355	0.988844
0.97239	0.935229
0.612985	0.893084
0.996997	0.98149
0.972213	0.813355
0.865223	0.824424
0.924998	0.965469
0.882808	0.975704
0.842916	0.999998
0.977741	0.986507
0.940356	0.993788
-0.777585	0.915242
0.725283	0.997702
0.945299	0.982386
0.244045	0.948989
-0.274266	0.375385
0.814242	0.991021
-0.281866	0.95508
0.601951	0.768886
-0.0401659	0.96862
0.925328	0.926903
0.752043	0.98602
0.660674	0.924628
0.791911	0.993145
0.588593	0.845163
0.955302	0.989254
0.383587	0.458904
0.976355	0.881737
0.975909	0.99617
0.847517	0.996253
0.998993	0.999154
0.570811	0.824664
0.999663	0.974607
0.491584	0.457139
0.0636263	0.496332
-0.767647	-0.313571
0.725759	0.828959
0.979461	0.997201
-0.0998088	0.627045
0.318084	0.753538
0.796647	0.966693
0.990594	0.622344
0.724104	0.922412
0.641868	0.608542
0.834947	0.807328
0.0176318	0.99697
0.384676	0.983045
0.946381	0.96357
0.421857	0.601823
0.234949	0.446175
0.345617	0.513578
0.974662	0.0335584
0.957105	0.945734
0.927556	0.994457
0.949433	0.977797
0.951596	0.916181
0.868851	0.893971
0.718634	0.857351
0.945894	0.911799
0.432381	0.826819
0.999783	0.482651
0.76141	0.867924
0.489229	0.93701
-0.0135931	0.751604
0.69167	-0.076365
0.783996	0.861964
0.399987	0.972932
0.506877	0.695779
0.973824	0.983104
0.93298	0.852912
0.729012	0.249097
0.943133	0.990851
0.0982545	0.672865
0.454758	0.910412
0.678918	0.980774
0.710921	0.953718
0.815856	0.905025
0.680071	0.708793
0.851144	0.882952
0.414279	0.339069
0.998212	0.948287
0.00902593	0.950678
-0.431043	0.871692
0.979118	0.901864
0.0607218	0.991128
0.972609	0.951616
0.806767	0.455253
-0.179058	0.933347
0.940774	0.686104
0.973134	0.987399
0.961801	0.92302
0.938172	0.95117
0.778046	0.945541
0.90673	0.421605
-0.269597	0.71254
0.444534	0.895305
0.915283	0.917937
0.874561	0.978799
0.742814	0.970288
0.930322	0.989767
0.793763	0.979628
0.729129	0.957334
0.980623	0.970888
-0.0564144	0.208449
0.721986	0.294908
0.802916	0.958615
0.916915	0.960938
0.979878	0.980931
0.861769	0.467152
0.947541	0.970968
0.809119	0.986521
0.76884	0.983654
0.648175	0.998718
0.909983	0.735224
-0.866696	0.953969
0.925674	0.556189
0.684321	0.833644
0.54411	0.962224
0.918779	0.863201
0.756609	0.80256
0.287479	0.937412
0.559365	0.745161
-0.995365	0.906324
0.751838	0.938623
0.911101	0.839317
0.533546	0.568534
0.535383	0.886306
0.876351	0.905017
0.97686	0.94074
0.873567	0.90393
0.695529	0.863697
0.890843	0.970386
0.781292	0.677969
0.877863	0.930703
0.890483	0.15644
0.756386	-0.453763
0.15106	-0.10177
-0.781122	0.961002
0.777536	-0.425649
0.0095647	0.9463
0.555104	0.955953
0.921642	0.986625
0.787147	0.452899
0.854319	0.810469
0.45135	0.913567
0.664533	0.711602
0.979504	0.99876
-0.358929	0.990403
0.954429	0.838745
0.961241	0.948632
-0.426488	0.952491
0.992591	0.890423
0.909005	0.938073
0.873323	0.992089
0.849723	0.440404
0.425629	0.880436
0.917877	0.974671
0.549184	0.492943
0.988384	0.952862
0.973806	0.965393
0.957313	0.771985
0.959167	0.939589
0.8082	0.998689
0.913558	-0.144048
0.676657	0.983408
0.538237	0.877425
0.876669	0.971986
0.828887	0.831498
-0.418436	0.756995
0.995335	0.798875
0.922543	0.999123
0.759766	0.953846
-0.735128	0.809162
0.990141	0.874009
-0.146523	0.960704
0.899343	0.858649
0.0979967	0.665655
0.454683	0.381004
-0.587714	0.961251
0.964145	0.957476
0.940508	0.859483
-0.0758293	0.828298
0.712628	0.966713
-0.921667	0.948757
-0.0596837	0.780684
0.654802	0.932644
0.867043	0.990616
0.344815	0.542466
0.970038	0.928119
0.610747	0.974403
0.985384	0.862573
0.41377	0.833694
0.28708	0.994463
0.254711	0.241854
0.992891	0.907131
0.862053	0.818312
0.966987	0.994513
0.89393	0.949217
0.717089	0.93102
0.694413	0.964273
-0.959976	0.985859
0.984746	0.967639
0.869293	0.961484
-0.357062	-0.360516
0.706658	0.613327
0.479494	0.480399
0.354579	0.341669
0.845037	0.988277
0.821807	0.817818
0.982395	0.948833
0.972259	0.808016
0.785468	0.946332
-0.619401	0.961834
0.973676	0.910983
0.181597	0.748474
0.981756	0.957624
0.0516152	0.614443
0.691558	0.898916
0.96521	0.986637
0.513057	0.544117
0.572154	0.631469
-0.150182	0.596956
0.966084	0.936584
0.657911	0.504733
0.410779	0.982404
0.913353	0.955389
0.770924	0.826945
0.659464	0.679168
0.428442	0.714226
0.949785	0.995023
0.869384	0.997017
0.730969	0.969567
-0.0568163	0.971285
0.919023	0.896807
0.341548	0.987277
0.705259	0.765936
0.95767	0.888446
0.403067	0.988623
-0.98885	0.620031
0.996474	0.971285
0.812417	0.924122
0.874518	0.991132
-0.131911	0.975724
0.989524	0.992394
0.837611	0.936178
0.777789	0.937841
0.320239	0.587448
0.822306	0.955269
-0.380371	0.772335
0.794327	0.677924
-0.175798	0.548286
0.887955	0.459075
0.984237	0.977515
0.884099	0.981446
0.757235	0.962082
0.238163	0.774405
0.560092	0.690065
0.87003	0.806933
0.861922	0.820105
0.736883	0.853061
0.804364	0.740215
0.750706	0.999347
0.856409	0.937149
0.908811	0.66947
0.95617	0.976243
0.959233	0.976425
0.826243	0.860986
0.81367	0.972627
0.882566	0.978465
0.950822	0.851098
0.998829	0.957012
0.255915	0.925835
0.851896	0.588325
0.705354	0.448693
0.778456	0.779078
0.261133	0.85508
0.755128	0.876708
0.991614	0.980508
0.707287	0.77728
-0.464171	0.898881
0.433433	0.992931
0.805971	0.828326
-0.188339	0.0853753
0.857956	0.983953
0.0927224	-0.186803
0.921093	0.992718
0.503425	0.798639
0.3247	0.481562
0.991743	0.997646
0.933534	0.903291
0.643301	0.973395
0.634043	0.990625
0.772821	0.94217
0.978087	0.987
0.871972	0.827549
0.938742	0.999774
0.516648	0.968697
-0.559155	-0.344323
0.209274	0.403545
0.882836	0.996969
0.902394	0.780977
0.956417	0.352854
0.942233	0.89604
0.936923	0.682574
-0.531463	0.49925
0.570557	0.617594
0.990553	0.998558
0.864647	0.542859
0.333205	0.903723
0.913206	0.723003
0.849037	0.600023
-0.78438	0.992343
0.676229	0.853493
0.740987	0.463889
-0.795684	0.996989
0.752608	0.781327
0.95727	0.97742
-0.553907	0.971298
0.916908	0.842452
0.980272	0.975273
0.971496	0.929095
0.942711	0.941524
-0.541247	0.48073
-0.639455	0.947029
0.698597	0.99329
0.66701	0.996447
0.96529	0.842398
0.908066	0.974545
0.835879	0.736457
0.225299	0.995011
0.204261	0.937222
0.655385	0.783218
0.577921	0.968465
0.923029	0.961465
-0.736769	0.9995
-0.916561	0.933332
-0.709314	0.957188
0.706506	0.797914
-0.663018	0.96861
0.927323	0.914562
0.907579	0.994143
0.454781	0.990559
0.44696	0.724049
0.924213	0.987735
0.424427	0.772723
0.844026	0.882024
-0.766715	0.49826
0.00496178	-0.58749
0.943925	0.534533
0.501955	0.532781
0.842087	0.914599
0.893417	0.97957
0.809571	0.925628
0.713396	0.900328
0.470163	0.9809
0.97959	0.950154
0.971533	0.692915
0.630368	0.577608
0.788357	0.890784
0.95671	0.808253
0.78155	0.999571
0.534297	0.371206
0.993563	0.990027
0.947146	0.868876
0.999937	0.791117
0.427109	0.887223
-0.272311	0.968028
0.825624	0.863009
-0.282745	-0.00352562
0.796309	0.731144
0.57773	0.898484
0.242611	0.770584
0.652693	0.54132
0.95312	0.962687
0.949121	0.92547
-0.615645	0.5608
0.646616	0.72506
0.978752	0.993415
0.965762	0.966323
-0.286295	0.23619
0.756173	0.948085
0.941275	0.890761
0.738706	0.870227
0.832824	0.874776
0.843281	0.996189
0.962542	0.983421
0.93887	0.850523
0.504783	0.539558
0.882433	0.982769
0.915293	0.998148
0.723396	0.93057
-0.000570252	0.992494
0.696537	0.584261
0.830611	0.995509
0.921551	0.881553
0.839448	0.7521
-0.400499	0.687793
0.726729	0.905923
0.991779	0.925054
0.996869	0.995884
0.149182	0.991019
0.936671	0.82342
0.747059	0.946243
0.703254	0.925148
0.679197	0.959087
0.763608	0.965496
0.781841	0.998837
0.8657	0.995444
0.96007	0.949298
0.839108	0.767101
0.897865	0.958282
-0.652642	0.313997
0.99305	0.933191
-0.722108	0.463205
0.908163	0.655024
-0.1381	0.872213
0.545501	0.922812
0.691834	0.907825
0.0530401	0.143442
0.642815	0.566381
-0.412488	-0.875319
0.906121	0.18662
0.999853	0.984406
0.938494	0.857861
0.146551	0.999484
-0.299407	0.631529
0.985922	0.963908
0.971782	0.869976
0.887167	0.724767
0.894752	0.938571
0.969311	0.991666
0.127769	0.921879
0.86549	0.680361
0.581995	0.983636
0.637175	0.946741
0.857795	0.671976
-0.876588	0.846495
0.637227	0.800156
-0.267705	0.664967
0.652651	0.963916
0.921344	0.724258
-0.148333	0.953522
0.297242	0.124297
0.847626	0.452038
0.617249	0.940438
0.570998	0.95525
0.472512	0.237845
0.795846	0.699092
-0.895906	0.633687
0.997764	0.962968
0.947528	0.707371
0.810158	0.475472
0.683952	0.807207
0.965655	0.956034
-0.297114	0.976122
0.64601	0.761655
-0.412677	-0.679899
0.840023	0.849391
0.846146	0.830424
0.806254	0.841896
-0.864435	0.611887
0.882945	0.9281
0.714659	0.774564
0.874087	0.87058
0.573219	0.870964
0.952547	0.95221
-0.366803	0.99785
0.985731	0.874541
0.134014	0.755041
0.861052	0.938086
0.676446	0.715629
-0.437927	0.343118
0.70738	0.167664
0.0449065	0.717676
0.901668	0.896627
0.871942	0.57372
0.923877	0.806582
0.902703	0.619594
0.892468	0.615016
0.818665	0.979536
0.78303	0.799489
0.907255	0.992167
0.818897	0.782755
0.99429	0.973178
0.882055	0.950537
0.665275	0.469028
-0.375006	0.95081
0.706267	0.959075
0.8148	0.960258
0.959045	0.998575
0.983888	0.0891288
0.730263	0.906933
0.761603	0.622836
0.889501	0.882769
0.231166	0.955403
-0.514142	0.673076
0.376837	0.540773
-0.500138	0.214484
0.36324	0.716092
0.965161	0.960839
0.188971	0.906223
0.845907	0.713816
0.911184	0.859088
0.894832	0.960299
0.867761	0.944598
0.920968	0.805307
0.97228	0.991941
0.906222	0.967639
0.882506	0.961942
-0.364768	-0.230137
0.9734	0.920799
0.518483	0.872541
0.986982	0.992992
0.174324	0.950054
0.918441	0.935121
0.577663	-0.000471948
0.970543	0.899297
0.315698	0.689954
0.897926	0.933444
-0.0181853	0.552511
0.906314	0.982412
0.702572	0.786072
-0.733349	0.289798
0.075946	0.916517
0.706061	0.895352
0.739528	0.963668
0.544461	0.972577
0.763146	0.89084
0.669478	0.757034
0.92328	0.958682
0.398697	0.622354
0.895679	0.942145
0.850231	0.999278
0.960714	0.9886
0.933535	0.8792
0.986265	0.988619
0.844951	0.997032
0.88311	0.911325
-0.416565	0.908246
0.640098	0.885599
0.920424	0.448863
0.9732	0.997448
0.291334	0.989043
0.411439	0.709787
0.937301	0.916728
0.542439	0.357327
0.64477	0.871524
0.867037	0.982132
0.858227	0.984754
0.956528	0.980882
0.919101	0.835687
0.596438	0.614071
0.886039	0.961864
0.945163	0.962362
-0.00792341	0.0363539
0.727835	0.942626
0.964239	0.907955
0.88622	0.953869
0.954168	0.782499
0.982583	0.983286
-0.160833	0.942498
0.976983	0.995795
0.359344	0.663884
0.916834	0.957254
0.882779	0.945157
0.994033	0.882577
0.879861	0.9923
0.999986	0.912347
0.952266	0.994307
0.58943	0.946872
0.984936	0.999927
0.603999	0.752605
-0.561354	0.15059
0.818358	0.902757
0.618635	0.402467
0.576374	0.491765
0.993749	0.995543
0.518144	0.903506
0.81636	0.875905
0.815063	0.938516
0.495629	0.720189
0.533057	0.583412
0.510777	0.921055
0.453622	-0.0965958
0.845469	0.797498
0.190303	0.913444
0.903902	0.844655
0.823163	0.842295
0.851098	0.96677
0.106877	0.997348
0.944796	0.8973
0.434715	0.732163
0.387241	0.925389
0.762671	0.395169
0.395482	0.888957
0.960553	0.995908
0.612147	0.944165
0.880878	0.927816
0.562613	0.931572
0.959383	0.580286
0.900126	0.758672
0.763208	0.962284
0.822474	0.96503
0.14471	-0.718214
-0.840371	0.684164
0.72323	0.759451
-0.663509	-0.353476
0.021605	0.643108
0.31181	0.94857
0.246279	-0.59244
0.132321	0.680399
0.265917	0.996414
0.894207	0.993991
0.594049	0.995371
0.629731	0.713354
-0.419965	0.0544351
0.866414	0.829261
-0.82169	0.925365
0.889751	0.881402
0.977907	0.943574
-0.357206	-0.564069
0.794442	0.871906
0.55029	0.892194
-0.421372	0.533521
0.590964	0.782663
0.861037	0.898389
0.521786	0.928865
0.74763	0.998867
0.942183	0.907202
0.950324	0.699162
0.863527	0.742502
0.590108	0.934622
0.765478	0.803073
0.595765	0.791445
0.891953	0.921001
0.981704	0.852317
0.824407	0.886192
0.435548	0.630337
0.137928	0.958247
0.702078	0.812453
0.659297	0.918383
0.931938	0.97016
0.658541	0.919992
-0.14671	0.73663
0.738827	0.735199
0.485387	0.942228
0.413761	0.185262
0.603856	0.610986
0.948207	0.916012
-0.144905	0.283504
0.963181	0.974554
0.92717	0.492631
0.253463	0.924847
0.934977	0.936826
0.981839	0.990178
-0.579064	0.827666
0.949016	0.815406
0.683473	0.750174
0.847329	0.842027
0.831569	0.884194
0.714657	0.56295
0.808992	0.821217
-0.00414104	0.732922
0.699341	0.733892
-0.897356	0.993242
0.777426	0.971261
0.87247	0.762278
0.376764	0.924002
0.642179	0.897223
0.695833	0.358476
0.577717	0.976636
0.979043	0.993248
0.953923	0.742516
0.780816	0.716339
0.966403	0.92918
0.869128	0.963452
0.714893	0.515166
-0.102458	0.982477
-0.933909	0.270569
-0.0411533	0.248935
0.931095	0.965115
-0.00487734	0.998736
0.92286	0.869981
-0.120878	0.158997
0.694989	0.862753
0.83134	0.73148
0.563281	0.909348
0.989601	0.917755
0.962331	0.915239
0.828231	0.995356
0.153333	0.937866
0.92895	0.952487
0.946302	0.946877
0.540796	0.685166
-0.953607	0.977138
0.93858	0.935427
0.86596	0.955358
0.988299	0.943662
0.41565	0.816506
0.586816	0.952763
0.647234	0.813275
0.684557	0.953305
0.964155	0.896151
0.893662	0.94709
-0.204968	0.823007
-0.362263	0.925698
0.968269	0.997317
0.989377	0.97879
0.937615	0.937957
0.994562	0.985516
0.164047	0.157344
0.78146	0.955554
0.689408	0.737329
0.83729	0.458299
0.837727	0.983263
0.972317	0.997979
0.699608	0.890247
0.441564	0.932407
0.467299	0.963684
-0.729553	0.830903
0.939029	0.86489
0.684019	0.500079
0.0966334	0.465713
0.821618	0.825488
0.971093	0.845918
0.685111	0.828136
0.973395	0.971931
0.899901	0.939088
0.900668	0.934951
0.388865	0.579018
0.986818	0.973121
0.129671	0.128906
0.172658	0.859933
0.839841	0.965004
-0.944333	0.64754
0.981707	0.922313
0.981357	0.974856
0.315325	0.347451
0.957171	0.546703
0.775078	0.986927
0.865942	0.782993
0.841631	0.956248
0.947023	0.957057
0.813411	0.476913
0.345922	0.463607
-0.82151	-0.121929
0.999222	0.915905
0.92052	0.402439
0.911844	0.933949
0.620216	0.751994
0.977303	0.952748
0.98302	0.975336
0.356983	0.602521
-0.62248	0.613112
0.965998	0.997028
-0.135024	-0.865223
0.9646	0.992996
-0.50001	0.820113
0.349417	0.75874
0.961361	0.985706
0.993496	0.973056
-0.362734	0.877867
0.886936	0.953579
0.756152	0.876797
-0.468656	0.99145
0.783421	0.863571
0.87598	0.993095
0.298349	0.65468
0.20152	0.920809
-0.341482	0.251868
0.660224	0.992435
0.0742592	0.678112
0.891463	0.948151
0.881466	0.945932
0.729109	0.847532
0.854327	0.975276
0.730938	0.915715
0.985464	0.575995
0.863671	0.97725
0.747894	0.989554
0.535923	0.989586
0.560949	0.970113
0.15978	0.957104
-0.57639	0.845806
0.381376	0.712047
-0.147245	0.587147
-0.990589	-0.923181
0.794722	0.641568
0.316133	0.576624
0.968114	0.861649
0.790913	0.885651
0.624612	-0.184319
-0.649862	0.915644
0.940113	0.963439
0.900604	0.870515
0.994272	0.998066
-0.487547	-0.0124751
0.896365	0.958641
0.80287	0.67164
-0.131371	0.954017
0.988942	0.961815
0.937512	0.884697
-0.779428	0.387595
0.272236	0.202812
0.760997	0.933845
-0.83499	0.899747
0.924437	0.656739
0.627788	0.581591
0.915856	0.943683
0.945497	0.97924
0.890408	0.981565
0.554535	0.614968
0.135743	0.79401
0.767612	0.904286
-0.627391	0.878973
0.855702	0.916315
0.986032	0.879402
0.666703	0.6509
0.48883	0.444438
0.573024	0.880472
0.599994	0.656318
0.752122	0.851743
0.948557	0.990665
0.610369	0.937635
0.911588	0.971336
0.87497	0.999532
-0.0322068	0.298586
-0.832126	0.923348
0.993305	0.988916
0.654499	0.980984
0.963494	0.863459
0.952564	0.984284
0.593762	0.923413
0.994483	0.806689
0.832804	0.494201
0.68295	-0.932375
0.962758	0.89136
0.121714	0.927326
0.00953736	0.875289
0.728598	0.789303
-0.431711	0.807118
0.946662	0.882459
0.902626	0.946181
0.971087	0.945259
0.876528	0.606856
0.322931	0.866545
0.993674	0.881951
-0.996851	0.995967
-0.0964585	0.524566
0.153208	0.393291
-0.264057	0.772336
0.978208	0.969337
0.942519	0.873645
0.788116	0.981711
0.907925	0.672858
0.750043	0.895013
0.861936	0.979883
0.73576	0.60758
0.938602	0.82667
0.485715	0.951774
0.956489	0.979704
0.497939	0.691647
0.410769	0.860656
0.503741	0.706337
-0.105422	-0.808366
0.94666	0.958616
0.969585	0.991829
0.0513844	0.114548
0.895727	0.957115
0.710856	0.998968
0.93381	0.504683
0.903422	0.946119
0.933384	0.837993
0.803341	0.453531
0.916867	0.806558
0.705771	0.471932
0.982512	0.975379
0.921471	0.883508
0.906809	0.931803
0.0638852	0.653104
0.992974	0.98456
0.925928	0.950909
0.996848	0.801179
0.965528	0.996016
0.975188	0.992157
0.751733	0.997774
0.878389	0.752123
0.203886	-0.448215
-0.584868	0.383874
0.919415	0.389282
0.863897	0.925536
0.148858	0.133627
0.724562	0.66403
0.707866	0.994436
0.947997	-0.302301
0.502779	-0.0981873
0.955431	0.86536
0.612561	0.970104
0.349779	0.842976
0.952523	0.893411
0.985976	0.991145
-0.770253	-0.54068
0.883102	0.984111
0.557381	0.96801
0.979072	0.997153
-0.638534	-0.456318
0.816686	0.920197
0.460785	0.697222
-0.0780419	0.737106
0.924596	0.810063
0.997113	0.913965
0.918241	0.939114
0.479477	0.573748
0.605647	0.613018
0.539026	0.73669
0.975904	0.830128
0.418744	0.949387
-0.590252	-0.447719
0.652536	0.820028
0.453148	0.64591
-0.983421	0.972826
0.491382	0.889287
-0.111534	0.853938
0.994992	0.93913
0.270893	-0.0556126
0.65651	0.949893
0.111529	0.680367
0.570333	0.943261
0.657715	0.646146
0.903499	0.97146
0.990098	0.829287
0.923245	0.977675
0.645179	0.485739
0.681156	0.810412
0.825092	0.88608
0.771873	0.965758
-0.442773	0.531374
-0.214816	0.718433
-0.345988	0.941617
0.912475	0.997768
0.267877	0.678111
0.963398	0.973839
0.821663	0.983082
0.568127	0.978276
-0.403242	0.700652
-0.572703	0.648125
0.948556	0.779176
0.583025	0.94845
0.997911	0.961365
0.968801	0.989096
0.919837	0.938812
0.972757	0.857092
0.89938	0.97396
0.864085	0.990139
0.40819	0.948516
0.309605	0.913736
0.584228	0.92643
0.459593	0.835557
0.103442	0.977137
-0.849812	0.99054
0.448309	0.583273
0.912501	0.963542
0.798418	0.760834
0.135001	0.198342
0.398682	0.488816
0.997741	0.959533
0.942148	0.974302
0.728167	0.607307
0.264524	0.335929
0.870609	0.934402
0.894138	0.945283
-0.902591	0.752479
0.99138	0.884727
-0.0454374	0.666481
0.845101	0.604138
-0.0487367	0.343952
0.923514	0.457663
0.807135	0.904982
0.237772	0.286355
-0.246093	0.73902
0.870406	0.929754
0.981624	0.972143
0.934578	0.996283
0.895129	0.994389
0.837242	0.685447
0.603152	0.982989
0.895863	0.124743
0.889216	0.818734
0.520623	0.94176
0.901133	0.962018
0.832028	0.961677
0.893588	0.848574
0.436715	0.745037
0.951194	0.990911
0.814356	0.825083
0.493134	0.973361
0.842071	0.953033
-0.584577	0.708589
0.297178	0.904692
0.71277	0.957095
0.595066	0.804407
0.79385	0.856551
0.22143	0.407095
0.780716	0.897276
-0.758245	0.926212
0.266279	0.970442
0.831193	0.768965
0.738516	0.972188
0.992667	-0.373338
0.521711	-0.717944
0.983574	0.985559
-0.760776	0.972289
0.698082	0.55367
-0.919729	0.44365
0.996126	0.995804
0.907197	0.992853
0.937828	0.865823
0.818246	0.886574
0.961611	0.956064
0.885034	0.906637
-0.765472	-0.813961
0.958599	0.654739
0.872007	0.983183
0.92615	0.995902
0.0611876	0.871116
0.816917	-0.245781
0.555061	0.917992
0.776881	0.917014
0.966891	0.706191
-0.854203	0.684068
0.714279	0.820455
0.600919	0.874711
0.755894	0.44036
0.953198	0.762814
0.877387	0.994461
0.983393	0.840552
0.684338	0.865778
0.184326	0.664633
0.988012	0.86203
-0.805157	0.955337
0.668582	0.727755
0.557187	0.942367
-0.482614	0.756347
0.396284	0.35971
0.768604	0.984416
0.817854	0.831534
0.918489	0.626783
0.99549	0.959927
0.889739	0.800811
0.0205684	-0.323299
0.311504	0.554288
0.245913	0.971597
0.977338	0.882938
-0.543348	0.982504
-0.737799	0.437959
0.757839	0.642683
0.953157	0.524514
0.178262	0.827963
0.802523	0.898644
0.626723	0.705455
0.993341	0.999554
-0.719792	0.783219
0.786195	0.69067
0.974149	0.880349
-0.788964	0.936626
-0.171569	0.939226
0.0194488	0.414847
0.947758	0.762972
0.5256	0.758662
0.0186411	0.0289525
0.829502	0.603463
0.962382	0.994432
0.998571	0.961782
0.826917	0.897473
0.913846	0.97038
0.948623	0.806755
0.959128	0.984859
0.813634	0.932461
-0.796749	0.578718
0.428322	0.454918
0.967202	0.989802
0.49625	0.616309
0.83057	0.963327
0.985982	0.978064
0.894596	0.903277
0.471435	0.66662
-0.13954	0.933716
0.858987	0.981265
0.153363	0.444247
0.761715	0.725512
0.909902	0.919755
0.213683	0.944051
0.845819	0.162737
0.903225	0.815748
0.904244	0.948952
-0.953735	0.947886
0.767904	0.455783
0.136397	0.452111
0.99108	0.991905
-0.945558	0.946366
0.856289	0.911896
-0.381243	0.378208
0.638113	0.807722
